date,price,quantity
Feb 04 2024 02: +0,0.348,2431
Feb 04 2024 03: +0,0.346,1760
Feb 04 2024 04: +0,0.35,2433
Feb 04 2024 05: +0,0.355,2292
Feb 04 2024 06: +0,0.357,2086
Feb 04 2024 07: +0,0.36,2824
Feb 04 2024 08: +0,0.355,2391
Feb 04 2024 09: +0,0.349,2129
Feb 04 2024 10: +0,0.345,2743
Feb 04 2024 11: +0,0.339,3231
Feb 04 2024 12: +0,0.335,3564
Feb 04 2024 13: +0,0.335,3389
Feb 04 2024 14: +0,0.335,3194
Feb 04 2024 15: +0,0.335,3502
Feb 04 2024 16: +0,0.335,3486
Feb 04 2024 17: +0,0.335,3340
Feb 04 2024 18: +0,0.345,5995
Feb 04 2024 19: +0,0.337,3364
Feb 04 2024 20: +0,0.346,3722
Feb 04 2024 21: +0,0.368,5636
Feb 04 2024 22: +0,0.367,2966
Feb 04 2024 23: +0,0.35,2179
Feb 05 2024 00: +0,0.36,1886
Feb 05 2024 01: +0,0.367,1636
Feb 05 2024 02: +0,0.367,1348
Feb 05 2024 03: +0,0.36,1362
Feb 05 2024 04: +0,0.378,1683
Feb 05 2024 05: +0,0.37,1820
Feb 05 2024 06: +0,0.37,1986
Feb 05 2024 07: +0,0.374,1481
Feb 05 2024 08: +0,0.367,1412
Feb 05 2024 09: +0,0.372,1927
Feb 05 2024 10: +0,0.372,2348
Feb 05 2024 11: +0,0.367,2299
Feb 05 2024 12: +0,0.35,2207
Feb 05 2024 13: +0,0.36,2849
Feb 05 2024 14: +0,0.356,2367
Feb 05 2024 15: +0,0.347,2239
Feb 05 2024 16: +0,0.364,3395
Feb 05 2024 17: +0,0.357,2746
Feb 05 2024 18: +0,0.359,2856
Feb 05 2024 19: +0,0.347,3168
Feb 05 2024 20: +0,0.35,3125
Feb 05 2024 21: +0,0.346,2649
Feb 05 2024 22: +0,0.37,2529
Feb 05 2024 23: +0,0.376,2011
Feb 06 2024 00: +0,0.38,1978
Feb 06 2024 01: +0,0.37,1303
Feb 06 2024 02: +0,0.386,1675
Feb 06 2024 03: +0,0.377,1597
Feb 06 2024 04: +0,0.38,1617
Feb 06 2024 05: +0,0.38,1830
Feb 06 2024 06: +0,0.37,1209
Feb 06 2024 07: +0,0.364,2301
Feb 06 2024 08: +0,0.364,1567
Feb 06 2024 09: +0,0.36,1428
Feb 06 2024 10: +0,0.356,2163
Feb 06 2024 11: +0,0.361,1630
Feb 06 2024 12: +0,0.36,2023
Feb 06 2024 13: +0,0.36,2275
Feb 06 2024 14: +0,0.356,1897
Feb 06 2024 15: +0,0.35,2394
Feb 06 2024 16: +0,0.346,2534
Feb 06 2024 17: +0,0.343,2628
Feb 06 2024 18: +0,0.351,3229
Feb 06 2024 19: +0,0.342,2700
Feb 06 2024 20: +0,0.341,2823
Feb 06 2024 21: +0,0.333,2350
Feb 06 2024 22: +0,0.339,2640
Feb 06 2024 23: +0,0.344,1867
Feb 07 2024 00: +0,0.344,1865
Feb 07 2024 01: +0,0.333,3037
Feb 07 2024 02: +0,0.35,3641
Feb 07 2024 03: +0,0.337,4232
Feb 07 2024 04: +0,0.324,4383
Feb 07 2024 05: +0,0.322,4401
Feb 07 2024 06: +0,0.31,3532
Feb 07 2024 07: +0,0.31,4345
Feb 07 2024 08: +0,0.311,4874
Feb 07 2024 09: +0,0.304,5191
Feb 07 2024 10: +0,0.285,4948
Feb 07 2024 11: +0,0.285,5787
Feb 07 2024 12: +0,0.279,6615
Feb 07 2024 13: +0,0.278,7214
Feb 07 2024 14: +0,0.27,7969
Feb 07 2024 15: +0,0.264,7855
Feb 07 2024 16: +0,0.26,8829
Feb 07 2024 17: +0,0.265,9602
Feb 07 2024 18: +0,0.264,9037
Feb 07 2024 19: +0,0.263,8936
Feb 07 2024 20: +0,0.26,8903
Feb 07 2024 21: +0,0.26,8568
Feb 07 2024 22: +0,0.263,6965
Feb 07 2024 23: +0,0.258,5287
Feb 08 2024 00: +0,0.26,4755
Feb 08 2024 01: +0,0.28,4359
Feb 08 2024 02: +0,0.28,3756
Feb 08 2024 03: +0,0.29,3780
Feb 08 2024 04: +0,0.3,4385
Feb 08 2024 05: +0,0.29,2906
Feb 08 2024 06: +0,0.291,3035
Feb 08 2024 07: +0,0.3,3307
Feb 08 2024 08: +0,0.289,2703
Feb 08 2024 09: +0,0.294,3942
Feb 08 2024 10: +0,0.3,4802
Feb 08 2024 11: +0,0.29,3462
Feb 08 2024 12: +0,0.289,3927
Feb 08 2024 13: +0,0.28,5394
Feb 08 2024 14: +0,0.286,5885
Feb 08 2024 15: +0,0.289,5780
Feb 08 2024 16: +0,0.293,6115
Feb 08 2024 17: +0,0.297,6673
Feb 08 2024 18: +0,0.297,6635
Feb 08 2024 19: +0,0.291,7810
Feb 08 2024 20: +0,0.298,6847
Feb 08 2024 21: +0,0.291,6088
Feb 08 2024 22: +0,0.29,5111
Feb 08 2024 23: +0,0.29,4504
Feb 09 2024 00: +0,0.3,3959
Feb 09 2024 01: +0,0.31,2996
Feb 09 2024 02: +0,0.32,3492
Feb 09 2024 03: +0,0.325,4027
Feb 09 2024 04: +0,0.34,3827
Feb 09 2024 05: +0,0.34,2503
Feb 09 2024 06: +0,0.34,2425
Feb 09 2024 07: +0,0.34,3243
Feb 09 2024 08: +0,0.339,3525
Feb 09 2024 09: +0,0.333,3832
Feb 09 2024 10: +0,0.333,3721
Feb 09 2024 11: +0,0.33,3632
Feb 09 2024 12: +0,0.34,4090
Feb 09 2024 13: +0,0.34,5334
Feb 09 2024 14: +0,0.352,5721
Feb 09 2024 15: +0,0.344,5864
Feb 09 2024 16: +0,0.35,6338
Feb 09 2024 17: +0,0.36,7521
Feb 09 2024 18: +0,0.37,8917
Feb 09 2024 19: +0,0.358,6120
Feb 09 2024 20: +0,0.344,6047
Feb 09 2024 21: +0,0.35,6195
Feb 09 2024 22: +0,0.36,5773
Feb 09 2024 23: +0,0.348,4527
Feb 10 2024 00: +0,0.36,3828
Feb 10 2024 01: +0,0.378,3768
Feb 10 2024 02: +0,0.379,3290
Feb 10 2024 03: +0,0.38,3748
Feb 10 2024 04: +0,0.387,3844
Feb 10 2024 05: +0,0.38,3181
Feb 10 2024 06: +0,0.38,3604
Feb 10 2024 07: +0,0.38,3855
Feb 10 2024 08: +0,0.385,3958
Feb 10 2024 09: +0,0.377,3427
Feb 10 2024 10: +0,0.36,4063
Feb 10 2024 11: +0,0.36,4487
Feb 10 2024 12: +0,0.366,3835
Feb 10 2024 13: +0,0.352,4018
Feb 10 2024 14: +0,0.351,4984
Feb 10 2024 15: +0,0.358,5277
Feb 10 2024 16: +0,0.36,4768
Feb 10 2024 17: +0,0.357,4443
Feb 10 2024 18: +0,0.366,6006
Feb 10 2024 19: +0,0.361,4710
Feb 10 2024 20: +0,0.366,5166
Feb 10 2024 21: +0,0.366,5011
Feb 10 2024 22: +0,0.37,4746
Feb 10 2024 23: +0,0.371,4120
Feb 11 2024 00: +0,0.366,3419
Feb 11 2024 01: +0,0.388,3618
Feb 11 2024 02: +0,0.399,4105
Feb 11 2024 03: +0,0.39,3743
Feb 11 2024 04: +0,0.39,3424
Feb 11 2024 05: +0,0.39,3169
Feb 11 2024 06: +0,0.399,3932
Feb 11 2024 07: +0,0.399,4155
Feb 11 2024 08: +0,0.386,2776
Feb 11 2024 09: +0,0.372,2399
Feb 11 2024 10: +0,0.367,3220
Feb 11 2024 11: +0,0.372,4086
Feb 11 2024 12: +0,0.37,4688
Feb 11 2024 13: +0,0.366,3880
Feb 11 2024 14: +0,0.366,3973
Feb 11 2024 15: +0,0.366,4251
Feb 11 2024 16: +0,0.364,4077
Feb 11 2024 17: +0,0.359,4542
Feb 11 2024 18: +0,0.37,5448
Feb 11 2024 19: +0,0.37,4671
Feb 11 2024 20: +0,0.377,5539
Feb 11 2024 21: +0,0.372,4339
Feb 11 2024 22: +0,0.369,3616
Feb 11 2024 23: +0,0.377,2917
Feb 12 2024 00: +0,0.377,2014
Feb 12 2024 01: +0,0.38,1871
Feb 12 2024 02: +0,0.39,2651
Feb 12 2024 03: +0,0.39,2617
Feb 12 2024 04: +0,0.4,2714
Feb 12 2024 05: +0,0.4,2896
Feb 12 2024 06: +0,0.4,2792
Feb 12 2024 07: +0,0.4,3315
Feb 12 2024 08: +0,0.399,2815
Feb 12 2024 09: +0,0.39,2996
Feb 12 2024 10: +0,0.4,3179
Feb 12 2024 11: +0,0.391,3644
Feb 12 2024 12: +0,0.384,3165
Feb 12 2024 13: +0,0.378,3127
Feb 12 2024 14: +0,0.377,3573
Feb 12 2024 15: +0,0.379,3855
Feb 12 2024 16: +0,0.388,4071
Feb 12 2024 17: +0,0.39,4874
Feb 12 2024 18: +0,0.388,4386
Feb 12 2024 19: +0,0.38,4433
Feb 12 2024 20: +0,0.378,3829
Feb 12 2024 21: +0,0.377,4139
Feb 12 2024 22: +0,0.388,3660
Feb 12 2024 23: +0,0.384,2805
Feb 13 2024 00: +0,0.392,2357
Feb 13 2024 01: +0,0.4,2424
Feb 13 2024 02: +0,0.4,2315
Feb 13 2024 03: +0,0.4,3653
Feb 13 2024 04: +0,0.408,4013
Feb 13 2024 05: +0,0.4,2918
Feb 13 2024 06: +0,0.41,3368
Feb 13 2024 07: +0,0.415,2790
Feb 13 2024 08: +0,0.41,2381
Feb 13 2024 09: +0,0.39,1865
Feb 13 2024 10: +0,0.38,2179
Feb 13 2024 11: +0,0.39,2914
Feb 13 2024 12: +0,0.378,2536
Feb 13 2024 13: +0,0.388,3007
Feb 13 2024 14: +0,0.388,4165
Feb 13 2024 15: +0,0.388,3572
Feb 13 2024 16: +0,0.382,3410
Feb 13 2024 17: +0,0.396,4268
Feb 13 2024 18: +0,0.383,3265
Feb 13 2024 19: +0,0.388,4786
Feb 13 2024 20: +0,0.388,3815
Feb 13 2024 21: +0,0.388,4046
Feb 13 2024 22: +0,0.39,3460
Feb 13 2024 23: +0,0.397,2859
Feb 14 2024 00: +0,0.4,2612
Feb 14 2024 01: +0,0.403,2602
Feb 14 2024 02: +0,0.4,2979
Feb 14 2024 03: +0,0.373,3287
Feb 14 2024 04: +0,0.378,4606
Feb 14 2024 05: +0,0.38,3482
Feb 14 2024 06: +0,0.37,3522
Feb 14 2024 07: +0,0.375,4039
Feb 14 2024 08: +0,0.379,3822
Feb 14 2024 09: +0,0.36,3678
Feb 14 2024 10: +0,0.354,4852
Feb 14 2024 11: +0,0.343,4222
Feb 14 2024 12: +0,0.343,4824
Feb 14 2024 13: +0,0.343,5635
Feb 14 2024 14: +0,0.347,6294
Feb 14 2024 15: +0,0.332,5753
Feb 14 2024 16: +0,0.332,6180
Feb 14 2024 17: +0,0.34,7410
Feb 14 2024 18: +0,0.335,7270
Feb 14 2024 19: +0,0.334,7647
Feb 14 2024 20: +0,0.343,7803
Feb 14 2024 21: +0,0.332,5813
Feb 14 2024 22: +0,0.332,5370
Feb 14 2024 23: +0,0.332,5034
Feb 15 2024 00: +0,0.339,3841
Feb 15 2024 01: +0,0.345,3310
Feb 15 2024 02: +0,0.35,2973
Feb 15 2024 03: +0,0.34,2605
Feb 15 2024 04: +0,0.34,2576
Feb 15 2024 05: +0,0.359,2902
Feb 15 2024 06: +0,0.355,2847
Feb 15 2024 07: +0,0.36,3097
Feb 15 2024 08: +0,0.35,3710
Feb 15 2024 09: +0,0.35,3072
Feb 15 2024 10: +0,0.34,3197
Feb 15 2024 11: +0,0.332,3483
Feb 15 2024 12: +0,0.332,3970
Feb 15 2024 13: +0,0.33,3919
Feb 15 2024 14: +0,0.321,4514
Feb 15 2024 15: +0,0.321,4294
Feb 15 2024 16: +0,0.311,4450
Feb 15 2024 17: +0,0.311,5511
Feb 15 2024 18: +0,0.311,5713
Feb 15 2024 19: +0,0.311,5598
Feb 15 2024 20: +0,0.314,6218
Feb 15 2024 21: +0,0.311,5143
Feb 15 2024 22: +0,0.31,4769
Feb 15 2024 23: +0,0.314,3921
Feb 16 2024 00: +0,0.311,3563
Feb 16 2024 01: +0,0.332,3080
Feb 16 2024 02: +0,0.34,2566
Feb 16 2024 03: +0,0.346,3296
Feb 16 2024 04: +0,0.35,2745
Feb 16 2024 05: +0,0.35,3017
Feb 16 2024 06: +0,0.35,3061
Feb 16 2024 07: +0,0.34,2164
Feb 16 2024 08: +0,0.325,2376
Feb 16 2024 09: +0,0.34,2669
Feb 16 2024 10: +0,0.345,4376
Feb 16 2024 11: +0,0.322,2784
Feb 16 2024 12: +0,0.322,3276
Feb 16 2024 13: +0,0.323,3734
Feb 16 2024 14: +0,0.323,4517
Feb 16 2024 15: +0,0.323,4552
Feb 16 2024 16: +0,0.323,4336
Feb 16 2024 17: +0,0.32,4819
Feb 16 2024 18: +0,0.323,5475
Feb 16 2024 19: +0,0.312,4934
Feb 16 2024 20: +0,0.318,5433
Feb 16 2024 21: +0,0.312,4991
Feb 16 2024 22: +0,0.312,5086
Feb 16 2024 23: +0,0.319,4092
Feb 17 2024 00: +0,0.333,3995
Feb 17 2024 01: +0,0.35,3562
Feb 17 2024 02: +0,0.35,2891
Feb 17 2024 03: +0,0.35,3133
Feb 17 2024 04: +0,0.35,4183
Feb 17 2024 05: +0,0.357,3854
Feb 17 2024 06: +0,0.35,3709
Feb 17 2024 07: +0,0.35,2984
Feb 17 2024 08: +0,0.344,2884
Feb 17 2024 09: +0,0.35,3790
Feb 17 2024 10: +0,0.334,3001
Feb 17 2024 11: +0,0.312,2846
Feb 17 2024 12: +0,0.32,3959
Feb 17 2024 13: +0,0.322,3739
Feb 17 2024 14: +0,0.322,3729
Feb 17 2024 15: +0,0.321,4283
Feb 17 2024 16: +0,0.322,5580
Feb 17 2024 17: +0,0.322,4994
Feb 17 2024 18: +0,0.324,4920
Feb 17 2024 19: +0,0.322,4614
Feb 17 2024 20: +0,0.32,4802
Feb 17 2024 21: +0,0.32,5041
Feb 17 2024 22: +0,0.322,4974
Feb 17 2024 23: +0,0.333,4577
Feb 18 2024 00: +0,0.333,3891
Feb 18 2024 01: +0,0.347,3823
Feb 18 2024 02: +0,0.344,2836
Feb 18 2024 03: +0,0.35,6790
Feb 18 2024 04: +0,0.35,2869
Feb 18 2024 05: +0,0.34,3218
Feb 18 2024 06: +0,0.34,2634
Feb 18 2024 07: +0,0.34,3242
Feb 18 2024 08: +0,0.341,2621
Feb 18 2024 09: +0,0.333,2964
Feb 18 2024 10: +0,0.322,2646
Feb 18 2024 11: +0,0.333,3811
Feb 18 2024 12: +0,0.322,3819
Feb 18 2024 13: +0,0.32,3682
Feb 18 2024 14: +0,0.322,4338
Feb 18 2024 15: +0,0.32,4248
Feb 18 2024 16: +0,0.32,3855
Feb 18 2024 17: +0,0.33,5143
Feb 18 2024 18: +0,0.322,4657
Feb 18 2024 19: +0,0.332,4678
Feb 18 2024 20: +0,0.32,4142
Feb 18 2024 21: +0,0.331,4117
Feb 18 2024 22: +0,0.322,3349
Feb 18 2024 23: +0,0.322,2636
Feb 19 2024 00: +0,0.34,2967
Feb 19 2024 01: +0,0.344,2491
Feb 19 2024 02: +0,0.348,2252
Feb 19 2024 03: +0,0.35,2279
Feb 19 2024 04: +0,0.35,2442
Feb 19 2024 05: +0,0.35,2851
Feb 19 2024 06: +0,0.35,2597
Feb 19 2024 07: +0,0.35,2635
Feb 19 2024 08: +0,0.344,2214
Feb 19 2024 09: +0,0.344,2059
Feb 19 2024 10: +0,0.325,2079
Feb 19 2024 11: +0,0.34,3022
Feb 19 2024 12: +0,0.344,3205
Feb 19 2024 13: +0,0.34,2515
Feb 19 2024 14: +0,0.344,3483
Feb 19 2024 15: +0,0.344,3675
Feb 19 2024 16: +0,0.343,3614
Feb 19 2024 17: +0,0.333,2978
Feb 19 2024 18: +0,0.34,3953
Feb 19 2024 19: +0,0.331,4145
Feb 19 2024 20: +0,0.333,4278
Feb 19 2024 21: +0,0.344,3668
Feb 19 2024 22: +0,0.34,3195
Feb 19 2024 23: +0,0.343,2987
Feb 20 2024 00: +0,0.348,2646
Feb 20 2024 01: +0,0.347,2394
Feb 20 2024 02: +0,0.355,2258
Feb 20 2024 03: +0,0.351,2823
Feb 20 2024 04: +0,0.355,2801
Feb 20 2024 05: +0,0.36,2278
Feb 20 2024 06: +0,0.355,1843
Feb 20 2024 07: +0,0.36,2256
Feb 20 2024 08: +0,0.361,3816
Feb 20 2024 09: +0,0.36,2494
Feb 20 2024 10: +0,0.368,3728
Feb 20 2024 11: +0,0.36,3906
Feb 20 2024 12: +0,0.351,3590
Feb 20 2024 13: +0,0.344,3134
Feb 20 2024 14: +0,0.355,3908
Feb 20 2024 15: +0,0.347,3967
Feb 20 2024 16: +0,0.344,4356
Feb 20 2024 17: +0,0.345,3580
Feb 20 2024 18: +0,0.339,4189
Feb 20 2024 19: +0,0.333,3835
Feb 20 2024 20: +0,0.333,3591
Feb 20 2024 21: +0,0.331,3933
Feb 20 2024 22: +0,0.329,3420
Feb 20 2024 23: +0,0.335,2940
Feb 21 2024 00: +0,0.34,2760
Feb 21 2024 01: +0,0.34,2328
Feb 21 2024 02: +0,0.355,2934
Feb 21 2024 03: +0,0.335,3057
Feb 21 2024 04: +0,0.332,3039
Feb 21 2024 05: +0,0.313,2057
Feb 21 2024 06: +0,0.31,2739
Feb 21 2024 07: +0,0.315,2806
Feb 21 2024 08: +0,0.303,2935
Feb 21 2024 09: +0,0.3,3877
Feb 21 2024 10: +0,0.303,3791
Feb 21 2024 11: +0,0.3,4290
Feb 21 2024 12: +0,0.299,4885
Feb 21 2024 13: +0,0.3,4888
Feb 21 2024 14: +0,0.3,5739
Feb 21 2024 15: +0,0.3,6487
