date,price,quantity
Jan 25 2024 18: +0,0.19,5291
Jan 25 2024 19: +0,0.191,4281
Jan 25 2024 20: +0,0.191,4743
Jan 25 2024 21: +0,0.186,3735
Jan 25 2024 22: +0,0.183,3093
Jan 25 2024 23: +0,0.19,2796
Jan 26 2024 00: +0,0.184,2113
Jan 26 2024 01: +0,0.18,1603
Jan 26 2024 02: +0,0.195,1865
Jan 26 2024 03: +0,0.19,1279
Jan 26 2024 04: +0,0.191,1740
Jan 26 2024 05: +0,0.19,1524
Jan 26 2024 06: +0,0.19,1427
Jan 26 2024 07: +0,0.19,1298
Jan 26 2024 08: +0,0.198,2483
Jan 26 2024 09: +0,0.195,1843
Jan 26 2024 10: +0,0.195,2425
Jan 26 2024 11: +0,0.195,2889
Jan 26 2024 12: +0,0.195,2776
Jan 26 2024 13: +0,0.191,2895
Jan 26 2024 14: +0,0.19,3331
Jan 26 2024 15: +0,0.191,4128
Jan 26 2024 16: +0,0.19,3123
Jan 26 2024 17: +0,0.19,3504
Jan 26 2024 18: +0,0.19,3688
Jan 26 2024 19: +0,0.196,5209
Jan 26 2024 20: +0,0.206,6548
Jan 26 2024 21: +0,0.195,3511
Jan 26 2024 22: +0,0.194,3242
Jan 26 2024 23: +0,0.196,2921
Jan 27 2024 00: +0,0.206,3061
Jan 27 2024 01: +0,0.206,2106
Jan 27 2024 02: +0,0.196,1607
Jan 27 2024 03: +0,0.198,1376
Jan 27 2024 04: +0,0.2,1443
Jan 27 2024 05: +0,0.2,1903
Jan 27 2024 06: +0,0.2,1897
Jan 27 2024 07: +0,0.204,2035
Jan 27 2024 08: +0,0.206,2406
Jan 27 2024 09: +0,0.205,2306
Jan 27 2024 10: +0,0.203,3215
Jan 27 2024 11: +0,0.2,2745
Jan 27 2024 12: +0,0.199,3346
Jan 27 2024 13: +0,0.2,3625
Jan 27 2024 14: +0,0.198,3451
Jan 27 2024 15: +0,0.188,3353
Jan 27 2024 16: +0,0.189,3284
Jan 27 2024 17: +0,0.188,2920
Jan 27 2024 18: +0,0.185,3029
Jan 27 2024 19: +0,0.19,3236
Jan 27 2024 20: +0,0.191,3227
Jan 27 2024 21: +0,0.187,3439
Jan 27 2024 22: +0,0.196,3429
Jan 27 2024 23: +0,0.19,2608
Jan 28 2024 00: +0,0.19,1975
Jan 28 2024 01: +0,0.196,1739
Jan 28 2024 02: +0,0.195,1435
Jan 28 2024 03: +0,0.2,1566
Jan 28 2024 04: +0,0.196,1247
Jan 28 2024 05: +0,0.19,1156
Jan 28 2024 06: +0,0.189,1006
Jan 28 2024 07: +0,0.19,1271
Jan 28 2024 08: +0,0.19,1346
Jan 28 2024 09: +0,0.19,1574
Jan 28 2024 10: +0,0.19,1956
Jan 28 2024 11: +0,0.192,2472
Jan 28 2024 12: +0,0.2,3461
Jan 28 2024 13: +0,0.192,3841
Jan 28 2024 14: +0,0.19,2783
Jan 28 2024 15: +0,0.197,3994
Jan 28 2024 16: +0,0.196,3143
Jan 28 2024 17: +0,0.195,2986
Jan 28 2024 18: +0,0.196,3506
Jan 28 2024 19: +0,0.197,3487
Jan 28 2024 20: +0,0.19,3397
Jan 28 2024 21: +0,0.189,2533
Jan 28 2024 22: +0,0.191,2044
Jan 28 2024 23: +0,0.19,1777
Jan 29 2024 00: +0,0.19,1329
Jan 29 2024 01: +0,0.185,1155
Jan 29 2024 02: +0,0.19,1193
Jan 29 2024 03: +0,0.195,1139
Jan 29 2024 04: +0,0.194,1170
Jan 29 2024 05: +0,0.19,1023
Jan 29 2024 06: +0,0.19,1268
Jan 29 2024 07: +0,0.182,1161
Jan 29 2024 08: +0,0.182,875
Jan 29 2024 09: +0,0.184,1292
Jan 29 2024 10: +0,0.185,1198
Jan 29 2024 11: +0,0.183,1558
Jan 29 2024 12: +0,0.189,1796
Jan 29 2024 13: +0,0.185,1717
Jan 29 2024 14: +0,0.184,2064
Jan 29 2024 15: +0,0.188,2338
Jan 29 2024 16: +0,0.185,2499
Jan 29 2024 17: +0,0.189,2939
Jan 29 2024 18: +0,0.185,2853
Jan 29 2024 19: +0,0.189,3543
Jan 29 2024 20: +0,0.185,2991
Jan 29 2024 21: +0,0.188,3337
Jan 29 2024 22: +0,0.193,2329
Jan 29 2024 23: +0,0.19,1857
Jan 30 2024 00: +0,0.19,1504
Jan 30 2024 01: +0,0.188,1328
Jan 30 2024 02: +0,0.184,1241
Jan 30 2024 03: +0,0.184,1050
Jan 30 2024 04: +0,0.19,1256
Jan 30 2024 05: +0,0.187,963
Jan 30 2024 06: +0,0.19,1008
Jan 30 2024 07: +0,0.184,793
Jan 30 2024 08: +0,0.184,1314
Jan 30 2024 09: +0,0.183,1190
Jan 30 2024 10: +0,0.184,1499
Jan 30 2024 11: +0,0.179,1492
Jan 30 2024 12: +0,0.184,1867
Jan 30 2024 13: +0,0.19,2879
Jan 30 2024 14: +0,0.184,2697
Jan 30 2024 15: +0,0.184,2306
Jan 30 2024 16: +0,0.184,2506
Jan 30 2024 17: +0,0.18,2894
Jan 30 2024 18: +0,0.183,3970
Jan 30 2024 19: +0,0.184,3461
Jan 30 2024 20: +0,0.19,3562
Jan 30 2024 21: +0,0.188,3283
Jan 30 2024 22: +0,0.185,2211
Jan 30 2024 23: +0,0.186,1515
Jan 31 2024 00: +0,0.178,1767
Jan 31 2024 01: +0,0.18,1353
Jan 31 2024 02: +0,0.18,1568
Jan 31 2024 03: +0,0.18,2197
Jan 31 2024 04: +0,0.179,1919
Jan 31 2024 05: +0,0.179,1750
Jan 31 2024 06: +0,0.177,1742
Jan 31 2024 07: +0,0.178,1670
Jan 31 2024 08: +0,0.177,1970
Jan 31 2024 09: +0,0.177,2106
Jan 31 2024 10: +0,0.177,2151
Jan 31 2024 11: +0,0.177,2903
Jan 31 2024 12: +0,0.177,3739
Jan 31 2024 13: +0,0.177,4193
Jan 31 2024 14: +0,0.176,4348
Jan 31 2024 15: +0,0.177,4887
Jan 31 2024 16: +0,0.177,4976
Jan 31 2024 17: +0,0.18,6064
Jan 31 2024 18: +0,0.18,5608
Jan 31 2024 19: +0,0.18,5154
Jan 31 2024 20: +0,0.178,5680
Jan 31 2024 21: +0,0.177,4732
Jan 31 2024 22: +0,0.178,3930
Jan 31 2024 23: +0,0.185,4025
Feb 01 2024 00: +0,0.18,2773
Feb 01 2024 01: +0,0.178,2030
Feb 01 2024 02: +0,0.174,1546
Feb 01 2024 03: +0,0.18,1662
Feb 01 2024 04: +0,0.18,1817
Feb 01 2024 05: +0,0.186,3032
Feb 01 2024 06: +0,0.184,2457
Feb 01 2024 07: +0,0.179,2079
Feb 01 2024 08: +0,0.177,1954
Feb 01 2024 09: +0,0.175,2731
Feb 01 2024 10: +0,0.178,3710
Feb 01 2024 11: +0,0.175,3435
Feb 01 2024 12: +0,0.172,2811
Feb 01 2024 13: +0,0.171,2863
Feb 01 2024 14: +0,0.166,2752
Feb 01 2024 15: +0,0.165,3112
Feb 01 2024 16: +0,0.176,3601
Feb 01 2024 17: +0,0.176,4264
Feb 01 2024 18: +0,0.17,3550
Feb 01 2024 19: +0,0.173,3868
Feb 01 2024 20: +0,0.174,4654
Feb 01 2024 21: +0,0.178,4303
Feb 01 2024 22: +0,0.184,4497
Feb 01 2024 23: +0,0.18,3035
Feb 02 2024 00: +0,0.18,2108
Feb 02 2024 01: +0,0.179,1766
Feb 02 2024 02: +0,0.18,1446
Feb 02 2024 03: +0,0.17,1036
Feb 02 2024 04: +0,0.173,1402
Feb 02 2024 05: +0,0.173,1326
Feb 02 2024 06: +0,0.189,3176
Feb 02 2024 07: +0,0.184,1984
Feb 02 2024 08: +0,0.173,1611
Feb 02 2024 09: +0,0.162,1224
Feb 02 2024 10: +0,0.163,1682
Feb 02 2024 11: +0,0.172,2079
Feb 02 2024 12: +0,0.166,2190
Feb 02 2024 13: +0,0.165,2062
Feb 02 2024 14: +0,0.166,2376
Feb 02 2024 15: +0,0.166,2900
Feb 02 2024 16: +0,0.173,3123
Feb 02 2024 17: +0,0.173,3417
Feb 02 2024 18: +0,0.174,3598
Feb 02 2024 19: +0,0.173,4020
Feb 02 2024 20: +0,0.19,5981
Feb 02 2024 21: +0,0.19,6964
Feb 02 2024 22: +0,0.191,4841
Feb 02 2024 23: +0,0.19,3940
Feb 03 2024 00: +0,0.188,2630
Feb 03 2024 01: +0,0.18,1382
Feb 03 2024 02: +0,0.18,1343
Feb 03 2024 03: +0,0.184,1547
Feb 03 2024 04: +0,0.184,1933
Feb 03 2024 05: +0,0.182,1968
Feb 03 2024 06: +0,0.183,2149
Feb 03 2024 07: +0,0.184,1517
Feb 03 2024 08: +0,0.184,1558
Feb 03 2024 09: +0,0.18,1994
Feb 03 2024 10: +0,0.183,1865
Feb 03 2024 11: +0,0.184,2465
Feb 03 2024 12: +0,0.175,2510
Feb 03 2024 13: +0,0.175,2871
Feb 03 2024 14: +0,0.183,3260
Feb 03 2024 15: +0,0.184,4585
Feb 03 2024 16: +0,0.184,3712
Feb 03 2024 17: +0,0.18,4086
Feb 03 2024 18: +0,0.184,4573
Feb 03 2024 19: +0,0.186,4331
Feb 03 2024 20: +0,0.186,4518
Feb 03 2024 21: +0,0.184,3789
Feb 03 2024 22: +0,0.186,3332
Feb 03 2024 23: +0,0.187,3236
Feb 04 2024 00: +0,0.188,2827
Feb 04 2024 01: +0,0.19,2694
Feb 04 2024 02: +0,0.19,2654
Feb 04 2024 03: +0,0.19,3276
Feb 04 2024 04: +0,0.2,2299
Feb 04 2024 05: +0,0.196,2586
Feb 04 2024 06: +0,0.195,1444
Feb 04 2024 07: +0,0.195,2871
Feb 04 2024 08: +0,0.198,2604
Feb 04 2024 09: +0,0.199,2549
Feb 04 2024 10: +0,0.197,2957
Feb 04 2024 11: +0,0.198,2681
Feb 04 2024 12: +0,0.199,3553
Feb 04 2024 13: +0,0.2,5437
Feb 04 2024 14: +0,0.202,4126
Feb 04 2024 15: +0,0.201,4739
Feb 04 2024 16: +0,0.205,4774
Feb 04 2024 17: +0,0.208,4761
Feb 04 2024 18: +0,0.205,3798
Feb 04 2024 19: +0,0.207,4677
Feb 04 2024 20: +0,0.208,4293
Feb 04 2024 21: +0,0.21,4660
Feb 04 2024 22: +0,0.21,6003
Feb 04 2024 23: +0,0.224,5098
Feb 05 2024 00: +0,0.224,2520
Feb 05 2024 01: +0,0.223,1910
Feb 05 2024 02: +0,0.221,1711
Feb 05 2024 03: +0,0.221,2250
Feb 05 2024 04: +0,0.221,2950
Feb 05 2024 05: +0,0.21,1900
Feb 05 2024 06: +0,0.219,3026
Feb 05 2024 07: +0,0.21,2601
Feb 05 2024 08: +0,0.216,2909
Feb 05 2024 09: +0,0.219,2559
Feb 05 2024 10: +0,0.211,2674
Feb 05 2024 11: +0,0.21,2995
Feb 05 2024 12: +0,0.21,3799
Feb 05 2024 13: +0,0.213,3542
Feb 05 2024 14: +0,0.208,2825
Feb 05 2024 15: +0,0.208,3036
Feb 05 2024 16: +0,0.205,3576
Feb 05 2024 17: +0,0.205,3168
Feb 05 2024 18: +0,0.205,3563
Feb 05 2024 19: +0,0.21,4075
Feb 05 2024 20: +0,0.21,3802
Feb 05 2024 21: +0,0.216,4060
Feb 05 2024 22: +0,0.212,2983
Feb 05 2024 23: +0,0.215,2502
Feb 06 2024 00: +0,0.215,2174
Feb 06 2024 01: +0,0.22,1799
Feb 06 2024 02: +0,0.21,1966
Feb 06 2024 03: +0,0.21,2087
Feb 06 2024 04: +0,0.21,2145
Feb 06 2024 05: +0,0.21,2182
Feb 06 2024 06: +0,0.21,1770
Feb 06 2024 07: +0,0.209,2214
Feb 06 2024 08: +0,0.207,1628
Feb 06 2024 09: +0,0.204,1313
Feb 06 2024 10: +0,0.204,1739
Feb 06 2024 11: +0,0.204,2097
Feb 06 2024 12: +0,0.204,2016
Feb 06 2024 13: +0,0.204,2174
Feb 06 2024 14: +0,0.2,2517
Feb 06 2024 15: +0,0.203,2685
Feb 06 2024 16: +0,0.2,2585
Feb 06 2024 17: +0,0.2,2725
Feb 06 2024 18: +0,0.199,2774
Feb 06 2024 19: +0,0.193,2912
Feb 06 2024 20: +0,0.193,3992
Feb 06 2024 21: +0,0.198,3638
Feb 06 2024 22: +0,0.2,3136
Feb 06 2024 23: +0,0.2,1791
Feb 07 2024 00: +0,0.2,1745
Feb 07 2024 01: +0,0.2,1896
Feb 07 2024 02: +0,0.198,3109
Feb 07 2024 03: +0,0.193,4202
Feb 07 2024 04: +0,0.198,6066
Feb 07 2024 05: +0,0.204,6771
Feb 07 2024 06: +0,0.2,5126
Feb 07 2024 07: +0,0.2,5905
Feb 07 2024 08: +0,0.204,6013
Feb 07 2024 09: +0,0.2,6534
Feb 07 2024 10: +0,0.2,7189
Feb 07 2024 11: +0,0.204,8295
Feb 07 2024 12: +0,0.2,8833
Feb 07 2024 13: +0,0.193,7748
Feb 07 2024 14: +0,0.183,7717
Feb 07 2024 15: +0,0.183,9279
Feb 07 2024 16: +0,0.18,9875
Feb 07 2024 17: +0,0.177,8983
Feb 07 2024 18: +0,0.175,9955
Feb 07 2024 19: +0,0.183,10059
Feb 07 2024 20: +0,0.18,9812
Feb 07 2024 21: +0,0.18,8985
Feb 07 2024 22: +0,0.183,7912
Feb 07 2024 23: +0,0.18,5979
Feb 08 2024 00: +0,0.181,4634
Feb 08 2024 01: +0,0.19,3889
Feb 08 2024 02: +0,0.19,3219
Feb 08 2024 03: +0,0.19,3433
Feb 08 2024 04: +0,0.19,3074
Feb 08 2024 05: +0,0.19,3030
Feb 08 2024 06: +0,0.19,2580
Feb 08 2024 07: +0,0.183,2638
Feb 08 2024 08: +0,0.182,3421
Feb 08 2024 09: +0,0.183,2919
Feb 08 2024 10: +0,0.183,3720
Feb 08 2024 11: +0,0.178,3840
Feb 08 2024 12: +0,0.183,4079
Feb 08 2024 13: +0,0.178,6187
Feb 08 2024 14: +0,0.178,5622
Feb 08 2024 15: +0,0.18,6085
Feb 08 2024 16: +0,0.181,5653
Feb 08 2024 17: +0,0.185,7129
Feb 08 2024 18: +0,0.188,6891
Feb 08 2024 19: +0,0.194,8500
Feb 08 2024 20: +0,0.183,6937
Feb 08 2024 21: +0,0.183,6596
Feb 08 2024 22: +0,0.183,6063
Feb 08 2024 23: +0,0.19,4698
Feb 09 2024 00: +0,0.189,3906
Feb 09 2024 01: +0,0.19,2909
Feb 09 2024 02: +0,0.194,3066
Feb 09 2024 03: +0,0.192,3220
Feb 09 2024 04: +0,0.185,2155
Feb 09 2024 05: +0,0.184,2918
Feb 09 2024 06: +0,0.19,2289
Feb 09 2024 07: +0,0.19,3562
Feb 09 2024 08: +0,0.194,6237
Feb 09 2024 09: +0,0.2,5095
Feb 09 2024 10: +0,0.197,5683
Feb 09 2024 11: +0,0.201,6056
Feb 09 2024 12: +0,0.2,5511
Feb 09 2024 13: +0,0.197,5227
Feb 09 2024 14: +0,0.194,5491
Feb 09 2024 15: +0,0.2,7360
Feb 09 2024 16: +0,0.201,6975
Feb 09 2024 17: +0,0.194,5772
Feb 09 2024 18: +0,0.188,6073
Feb 09 2024 19: +0,0.194,5864
Feb 09 2024 20: +0,0.194,7081
Feb 09 2024 21: +0,0.194,6049
Feb 09 2024 22: +0,0.194,5801
Feb 09 2024 23: +0,0.2,5167
Feb 10 2024 00: +0,0.2,4343
Feb 10 2024 01: +0,0.205,3811
Feb 10 2024 02: +0,0.209,3895
Feb 10 2024 03: +0,0.207,3343
Feb 10 2024 04: +0,0.208,2612
Feb 10 2024 05: +0,0.205,3368
Feb 10 2024 06: +0,0.207,3022
Feb 10 2024 07: +0,0.21,3865
Feb 10 2024 08: +0,0.205,3177
Feb 10 2024 09: +0,0.205,2792
Feb 10 2024 10: +0,0.199,3911
Feb 10 2024 11: +0,0.198,5303
Feb 10 2024 12: +0,0.2,4804
Feb 10 2024 13: +0,0.2,4929
Feb 10 2024 14: +0,0.2,5484
Feb 10 2024 15: +0,0.202,6057
Feb 10 2024 16: +0,0.202,5881
Feb 10 2024 17: +0,0.201,5276
Feb 10 2024 18: +0,0.2,5318
Feb 10 2024 19: +0,0.205,5681
Feb 10 2024 20: +0,0.203,5742
Feb 10 2024 21: +0,0.205,4931
Feb 10 2024 22: +0,0.205,5289
Feb 10 2024 23: +0,0.205,4795
Feb 11 2024 00: +0,0.205,4283
Feb 11 2024 01: +0,0.21,2919
Feb 11 2024 02: +0,0.216,3525
Feb 11 2024 03: +0,0.21,3007
Feb 11 2024 04: +0,0.208,2565
Feb 11 2024 05: +0,0.207,2187
Feb 11 2024 06: +0,0.206,1517
Feb 11 2024 07: +0,0.205,2855
Feb 11 2024 08: +0,0.205,2310
Feb 11 2024 09: +0,0.205,2847
Feb 11 2024 10: +0,0.205,3587
Feb 11 2024 11: +0,0.205,3807
Feb 11 2024 12: +0,0.205,5748
Feb 11 2024 13: +0,0.206,5588
Feb 11 2024 14: +0,0.206,5546
Feb 11 2024 15: +0,0.205,5873
Feb 11 2024 16: +0,0.205,4769
Feb 11 2024 17: +0,0.205,5089
Feb 11 2024 18: +0,0.206,5235
Feb 11 2024 19: +0,0.205,4675
Feb 11 2024 20: +0,0.206,5515
Feb 11 2024 21: +0,0.205,4520
Feb 11 2024 22: +0,0.21,4062
Feb 11 2024 23: +0,0.21,3054
Feb 12 2024 00: +0,0.205,2420
Feb 12 2024 01: +0,0.214,2215
Feb 12 2024 02: +0,0.21,1902
Feb 12 2024 03: +0,0.21,1788
Feb 12 2024 04: +0,0.211,2245
Feb 12 2024 05: +0,0.21,2590
Feb 12 2024 06: +0,0.212,2386
Feb 12 2024 07: +0,0.21,2003
Feb 12 2024 08: +0,0.204,1683
Feb 12 2024 09: +0,0.208,2293
Feb 12 2024 10: +0,0.208,2244
Feb 12 2024 11: +0,0.21,3420
Feb 12 2024 12: +0,0.211,3699
Feb 12 2024 13: +0,0.208,3013
Feb 12 2024 14: +0,0.206,3820
Feb 12 2024 15: +0,0.205,3176
Feb 12 2024 16: +0,0.206,4180
Feb 12 2024 17: +0,0.205,4345
Feb 12 2024 18: +0,0.211,5654
Feb 12 2024 19: +0,0.211,5134
Feb 12 2024 20: +0,0.216,4896
Feb 12 2024 21: +0,0.216,4749
Feb 12 2024 22: +0,0.215,4066
Feb 12 2024 23: +0,0.212,3193
Feb 13 2024 00: +0,0.215,2624
Feb 13 2024 01: +0,0.215,2296
Feb 13 2024 02: +0,0.215,2970
Feb 13 2024 03: +0,0.219,3383
Feb 13 2024 04: +0,0.215,2587
Feb 13 2024 05: +0,0.21,2933
Feb 13 2024 06: +0,0.21,2120
Feb 13 2024 07: +0,0.21,1610
Feb 13 2024 08: +0,0.208,1986
Feb 13 2024 09: +0,0.21,2239
Feb 13 2024 10: +0,0.205,2541
Feb 13 2024 11: +0,0.208,3322
Feb 13 2024 12: +0,0.204,2818
Feb 13 2024 13: +0,0.205,3058
Feb 13 2024 14: +0,0.205,3751
Feb 13 2024 15: +0,0.208,5247
Feb 13 2024 16: +0,0.21,5874
Feb 13 2024 17: +0,0.222,9012
Feb 13 2024 18: +0,0.21,4494
Feb 13 2024 19: +0,0.205,4726
Feb 13 2024 20: +0,0.205,4291
Feb 13 2024 21: +0,0.205,3933
Feb 13 2024 22: +0,0.21,3665
Feb 13 2024 23: +0,0.21,2738
Feb 14 2024 00: +0,0.214,2132
Feb 14 2024 01: +0,0.22,4997
Feb 14 2024 02: +0,0.227,4725
Feb 14 2024 03: +0,0.203,3170
Feb 14 2024 04: +0,0.201,3135
Feb 14 2024 05: +0,0.2,2797
Feb 14 2024 06: +0,0.199,4099
Feb 14 2024 07: +0,0.197,3567
Feb 14 2024 08: +0,0.2,3705
Feb 14 2024 09: +0,0.196,4093
Feb 14 2024 10: +0,0.196,5177
Feb 14 2024 11: +0,0.191,4573
Feb 14 2024 12: +0,0.189,5195
Feb 14 2024 13: +0,0.189,5679
Feb 14 2024 14: +0,0.189,6192
Feb 14 2024 15: +0,0.19,6302
Feb 14 2024 16: +0,0.189,6363
Feb 14 2024 17: +0,0.189,6917
Feb 14 2024 18: +0,0.193,9202
Feb 14 2024 19: +0,0.193,8760
Feb 14 2024 20: +0,0.193,7452
Feb 14 2024 21: +0,0.192,5587
Feb 14 2024 22: +0,0.193,5753
Feb 14 2024 23: +0,0.198,4813
Feb 15 2024 00: +0,0.194,3430
Feb 15 2024 01: +0,0.193,2658
Feb 15 2024 02: +0,0.193,2780
Feb 15 2024 03: +0,0.192,2308
Feb 15 2024 04: +0,0.19,2159
Feb 15 2024 05: +0,0.196,2469
Feb 15 2024 06: +0,0.194,2649
Feb 15 2024 07: +0,0.194,2375
Feb 15 2024 08: +0,0.19,3144
Feb 15 2024 09: +0,0.19,4054
Feb 15 2024 10: +0,0.19,3124
Feb 15 2024 11: +0,0.193,3651
Feb 15 2024 12: +0,0.193,4614
Feb 15 2024 13: +0,0.192,4433
Feb 15 2024 14: +0,0.19,4477
Feb 15 2024 15: +0,0.191,5253
Feb 15 2024 16: +0,0.193,5694
Feb 15 2024 17: +0,0.193,5447
Feb 15 2024 18: +0,0.193,6161
Feb 15 2024 19: +0,0.196,7786
Feb 15 2024 20: +0,0.2,6854
Feb 15 2024 21: +0,0.201,7059
Feb 15 2024 22: +0,0.197,5759
Feb 15 2024 23: +0,0.2,4121
Feb 16 2024 00: +0,0.2,3392
Feb 16 2024 01: +0,0.2,3202
Feb 16 2024 02: +0,0.2,3923
Feb 16 2024 03: +0,0.2,3418
Feb 16 2024 04: +0,0.2,3114
Feb 16 2024 05: +0,0.199,3219
Feb 16 2024 06: +0,0.199,2868
Feb 16 2024 07: +0,0.2,3988
Feb 16 2024 08: +0,0.2,3456
Feb 16 2024 09: +0,0.195,2797
Feb 16 2024 10: +0,0.194,3817
Feb 16 2024 11: +0,0.194,3926
Feb 16 2024 12: +0,0.194,4030
Feb 16 2024 13: +0,0.2,5189
Feb 16 2024 14: +0,0.194,4911
Feb 16 2024 15: +0,0.194,4682
Feb 16 2024 16: +0,0.194,5266
Feb 16 2024 17: +0,0.194,5445
Feb 16 2024 18: +0,0.194,5655
Feb 16 2024 19: +0,0.192,5506
Feb 16 2024 20: +0,0.194,5919
Feb 16 2024 21: +0,0.194,6102
Feb 16 2024 22: +0,0.196,5976
Feb 16 2024 23: +0,0.193,5121
Feb 17 2024 00: +0,0.2,4248
Feb 17 2024 01: +0,0.204,3436
Feb 17 2024 02: +0,0.2,2832
Feb 17 2024 03: +0,0.2,2815
Feb 17 2024 04: +0,0.2,2724
Feb 17 2024 05: +0,0.2,2648
Feb 17 2024 06: +0,0.199,2899
Feb 17 2024 07: +0,0.194,3148
Feb 17 2024 08: +0,0.192,2600
Feb 17 2024 09: +0,0.195,3759
Feb 17 2024 10: +0,0.198,3855
Feb 17 2024 11: +0,0.193,3986
Feb 17 2024 12: +0,0.19,4498
Feb 17 2024 13: +0,0.193,4941
Feb 17 2024 14: +0,0.193,4605
Feb 17 2024 15: +0,0.193,5292
Feb 17 2024 16: +0,0.195,5931
Feb 17 2024 17: +0,0.193,4643
Feb 17 2024 18: +0,0.19,5675
Feb 17 2024 19: +0,0.193,5596
Feb 17 2024 20: +0,0.197,6769
Feb 17 2024 21: +0,0.193,5730
Feb 17 2024 22: +0,0.193,5382
Feb 17 2024 23: +0,0.193,4657
Feb 18 2024 00: +0,0.197,4255
Feb 18 2024 01: +0,0.193,2567
Feb 18 2024 02: +0,0.196,2597
Feb 18 2024 03: +0,0.2,5617
Feb 18 2024 04: +0,0.2,2664
Feb 18 2024 05: +0,0.2,2274
Feb 18 2024 06: +0,0.198,2094
Feb 18 2024 07: +0,0.2,2761
Feb 18 2024 08: +0,0.19,2142
Feb 18 2024 09: +0,0.19,2729
Feb 18 2024 10: +0,0.192,3281
Feb 18 2024 11: +0,0.191,4303
Feb 18 2024 12: +0,0.19,4249
Feb 18 2024 13: +0,0.19,4993
Feb 18 2024 14: +0,0.19,4862
Feb 18 2024 15: +0,0.192,5368
Feb 18 2024 16: +0,0.191,4856
Feb 18 2024 17: +0,0.193,4803
Feb 18 2024 18: +0,0.193,4910
Feb 18 2024 19: +0,0.193,5310
Feb 18 2024 20: +0,0.193,5066
Feb 18 2024 21: +0,0.198,5419
Feb 18 2024 22: +0,0.198,3928
Feb 18 2024 23: +0,0.2,3855
Feb 19 2024 00: +0,0.196,2337
Feb 19 2024 01: +0,0.196,2323
Feb 19 2024 02: +0,0.198,1484
Feb 19 2024 03: +0,0.195,1590
Feb 19 2024 04: +0,0.191,1972
Feb 19 2024 05: +0,0.191,1434
Feb 19 2024 06: +0,0.19,2222
Feb 19 2024 07: +0,0.19,1769
Feb 19 2024 08: +0,0.19,2346
Feb 19 2024 09: +0,0.191,2792
Feb 19 2024 10: +0,0.19,2802
Feb 19 2024 11: +0,0.193,3440
Feb 19 2024 12: +0,0.193,3489
Feb 19 2024 13: +0,0.193,3192
Feb 19 2024 14: +0,0.193,4192
Feb 19 2024 15: +0,0.192,3747
Feb 19 2024 16: +0,0.193,4105
Feb 19 2024 17: +0,0.193,3994
Feb 19 2024 18: +0,0.193,3947
Feb 19 2024 19: +0,0.193,4116
Feb 19 2024 20: +0,0.193,5736
Feb 19 2024 21: +0,0.2,6391
Feb 19 2024 22: +0,0.199,4777
Feb 19 2024 23: +0,0.193,3730
Feb 20 2024 00: +0,0.196,2834
Feb 20 2024 01: +0,0.193,2086
Feb 20 2024 02: +0,0.196,1935
Feb 20 2024 03: +0,0.194,2053
Feb 20 2024 04: +0,0.192,2703
Feb 20 2024 05: +0,0.193,1979
Feb 20 2024 06: +0,0.194,2399
Feb 20 2024 07: +0,0.193,2337
Feb 20 2024 08: +0,0.193,2571
Feb 20 2024 09: +0,0.193,2824
Feb 20 2024 10: +0,0.192,2962
Feb 20 2024 11: +0,0.192,3788
Feb 20 2024 12: +0,0.193,3860
Feb 20 2024 13: +0,0.191,3270
Feb 20 2024 14: +0,0.19,3801
Feb 20 2024 15: +0,0.19,4002
Feb 20 2024 16: +0,0.187,4486
Feb 20 2024 17: +0,0.19,4008
Feb 20 2024 18: +0,0.19,4341
Feb 20 2024 19: +0,0.19,4924
Feb 20 2024 20: +0,0.19,5220
Feb 20 2024 21: +0,0.19,5235
Feb 20 2024 22: +0,0.195,3837
Feb 20 2024 23: +0,0.19,3176
Feb 21 2024 00: +0,0.191,2906
Feb 21 2024 01: +0,0.191,2033
Feb 21 2024 02: +0,0.194,2837
Feb 21 2024 03: +0,0.19,2724
Feb 21 2024 04: +0,0.19,2958
Feb 21 2024 05: +0,0.19,2664
Feb 21 2024 06: +0,0.19,3009
Feb 21 2024 07: +0,0.19,3494
Feb 21 2024 08: +0,0.19,4010
Feb 21 2024 09: +0,0.19,4533
Feb 21 2024 10: +0,0.19,4400
Feb 21 2024 11: +0,0.188,5539
Feb 21 2024 12: +0,0.189,5420
Feb 21 2024 13: +0,0.188,5939
Feb 21 2024 14: +0,0.186,7707
Feb 21 2024 15: +0,0.186,6871
