date,price,quantity
Jun 09 2022 01: +0,0.104,81066
Jun 10 2022 01: +0,0.105,88266
Jun 11 2022 01: +0,0.1,80272
Jun 12 2022 01: +0,0.096,76244
Jun 13 2022 01: +0,0.103,87349
Jun 14 2022 01: +0,0.096,71666
Jun 15 2022 01: +0,0.093,70672
Jun 16 2022 01: +0,0.093,81993
Jun 17 2022 01: +0,0.092,76702
Jun 18 2022 01: +0,0.091,75651
Jun 19 2022 01: +0,0.09,76549
Jun 20 2022 01: +0,0.088,75767
Jun 21 2022 01: +0,0.088,74173
Jun 22 2022 01: +0,0.085,70623
Jun 23 2022 01: +0,0.083,69536
Jun 24 2022 01: +0,0.08,77248
Jun 25 2022 01: +0,0.081,79582
Jun 26 2022 01: +0,0.077,75186
Jun 27 2022 01: +0,0.078,84960
Jun 28 2022 01: +0,0.076,70658
Jun 29 2022 01: +0,0.074,72626
Jun 30 2022 01: +0,0.073,68560
Jul 01 2022 01: +0,0.079,83938
Jul 02 2022 01: +0,0.08,102938
Jul 03 2022 01: +0,0.08,85455
Jul 04 2022 01: +0,0.079,84381
Jul 05 2022 01: +0,0.079,96633
Jul 06 2022 01: +0,0.075,91134
Jul 07 2022 01: +0,0.082,85731
Jul 08 2022 01: +0,0.085,81613
Jul 09 2022 01: +0,0.087,97141
Jul 10 2022 01: +0,0.087,91694
Jul 11 2022 01: +0,0.086,85720
Jul 12 2022 01: +0,0.089,92169
Jul 13 2022 01: +0,0.095,81247
Jul 14 2022 01: +0,0.095,84722
Jul 15 2022 01: +0,0.097,103823
Jul 16 2022 01: +0,0.102,89195
Jul 17 2022 01: +0,0.103,89236
Jul 18 2022 01: +0,0.105,86587
Jul 19 2022 01: +0,0.105,89389
Jul 20 2022 01: +0,0.108,77754
Jul 21 2022 01: +0,0.105,93151
Jul 22 2022 01: +0,0.105,85230
Jul 23 2022 01: +0,0.108,90795
Jul 24 2022 01: +0,0.11,101100
Jul 25 2022 01: +0,0.112,106158
Jul 26 2022 01: +0,0.116,100908
Jul 27 2022 01: +0,0.118,100863
Jul 28 2022 01: +0,0.13,125570
Jul 29 2022 01: +0,0.147,113318
Jul 30 2022 01: +0,0.154,108099
Jul 31 2022 01: +0,0.144,101909
Aug 01 2022 01: +0,0.141,89183
Aug 02 2022 01: +0,0.139,96093
Aug 03 2022 01: +0,0.142,95134
Aug 04 2022 01: +0,0.14,89473
Aug 05 2022 01: +0,0.142,100595
Aug 06 2022 01: +0,0.146,98989
Aug 07 2022 01: +0,0.144,111811
Aug 08 2022 01: +0,0.152,104480
Aug 09 2022 01: +0,0.156,59231
Aug 10 2022 01: +0,0.154,99407
Aug 11 2022 01: +0,0.154,90339
Aug 12 2022 01: +0,0.156,91007
Aug 13 2022 01: +0,0.157,91497
Aug 14 2022 01: +0,0.157,100731
Aug 15 2022 01: +0,0.154,87001
Aug 16 2022 01: +0,0.148,86591
Aug 17 2022 01: +0,0.139,105269
Aug 18 2022 01: +0,0.135,89851
Aug 19 2022 01: +0,0.135,96669
Aug 20 2022 01: +0,0.138,93119
Aug 21 2022 01: +0,0.14,92088
Aug 22 2022 01: +0,0.139,83342
Aug 23 2022 01: +0,0.14,81672
Aug 24 2022 01: +0,0.139,83912
Aug 25 2022 01: +0,0.139,93213
Aug 26 2022 01: +0,0.143,86954
Aug 27 2022 01: +0,0.143,85679
Aug 28 2022 01: +0,0.146,92105
Aug 29 2022 01: +0,0.143,84517
Aug 30 2022 01: +0,0.142,85317
Aug 31 2022 01: +0,0.142,91423
Sep 01 2022 01: +0,0.139,83676
Sep 02 2022 01: +0,0.139,99116
Sep 03 2022 01: +0,0.142,96189
Sep 04 2022 01: +0,0.156,177262
Sep 05 2022 01: +0,0.177,126871
Sep 06 2022 01: +0,0.179,109405
Sep 07 2022 01: +0,0.187,118968
Sep 08 2022 01: +0,0.206,116254
Sep 09 2022 01: +0,0.199,102473
Sep 10 2022 01: +0,0.184,106055
Sep 11 2022 01: +0,0.179,106125
Sep 12 2022 01: +0,0.171,85429
Sep 13 2022 01: +0,0.174,77109
Sep 14 2022 01: +0,0.18,106237
Sep 15 2022 01: +0,0.188,95512
Sep 16 2022 01: +0,0.183,93517
Sep 17 2022 01: +0,0.182,104010
Sep 18 2022 01: +0,0.175,93866
Sep 19 2022 01: +0,0.17,78416
Sep 20 2022 01: +0,0.17,81466
Sep 21 2022 01: +0,0.168,78644
Sep 22 2022 01: +0,0.163,77761
Sep 23 2022 01: +0,0.164,82906
Sep 24 2022 01: +0,0.171,102077
Sep 25 2022 01: +0,0.171,93794
Sep 26 2022 01: +0,0.173,78053
Sep 27 2022 01: +0,0.173,72035
Sep 28 2022 01: +0,0.168,76663
Sep 29 2022 01: +0,0.167,75394
Sep 30 2022 01: +0,0.171,89707
Oct 01 2022 01: +0,0.169,95925
Oct 02 2022 01: +0,0.166,94999
Oct 03 2022 01: +0,0.168,83520
Oct 04 2022 01: +0,0.166,74295
Oct 05 2022 01: +0,0.164,72687
Oct 06 2022 01: +0,0.162,66298
Oct 07 2022 01: +0,0.161,77580
Oct 08 2022 01: +0,0.161,79510
Oct 09 2022 01: +0,0.16,82354
Oct 10 2022 01: +0,0.162,76102
Oct 11 2022 01: +0,0.163,70732
Oct 12 2022 01: +0,0.159,66160
Oct 13 2022 01: +0,0.157,82997
Oct 14 2022 01: +0,0.153,59595
Oct 15 2022 01: +0,0.153,93947
Oct 16 2022 01: +0,0.15,76966
Oct 17 2022 01: +0,0.153,73074
Oct 18 2022 01: +0,0.15,63193
Oct 19 2022 01: +0,0.147,62523
Oct 20 2022 01: +0,0.148,64975
Oct 21 2022 01: +0,0.148,79989
Oct 22 2022 01: +0,0.14,108529
Oct 23 2022 01: +0,0.14,92678
Oct 24 2022 01: +0,0.137,70945
Oct 25 2022 01: +0,0.14,71462
Oct 26 2022 01: +0,0.135,70100
Oct 27 2022 01: +0,0.132,73424
Oct 28 2022 01: +0,0.133,74263
Oct 29 2022 01: +0,0.132,86347
Oct 30 2022 01: +0,0.131,87163
Oct 31 2022 01: +0,0.131,74624
Nov 01 2022 01: +0,0.131,69149
Nov 02 2022 01: +0,0.131,71380
Nov 03 2022 01: +0,0.134,68976
Nov 04 2022 01: +0,0.135,77953
Nov 05 2022 01: +0,0.142,83967
Nov 06 2022 01: +0,0.143,79421
Nov 07 2022 01: +0,0.14,66003
Nov 08 2022 01: +0,0.14,65431
Nov 09 2022 01: +0,0.139,66249
Nov 10 2022 01: +0,0.139,72442
Nov 11 2022 01: +0,0.145,76336
Nov 12 2022 01: +0,0.144,81578
Nov 13 2022 01: +0,0.142,83020
Nov 14 2022 01: +0,0.14,69769
Nov 15 2022 01: +0,0.138,69737
Nov 16 2022 01: +0,0.131,65851
Nov 17 2022 01: +0,0.133,68257
Nov 18 2022 01: +0,0.131,75938
Nov 19 2022 01: +0,0.13,94532
Nov 20 2022 01: +0,0.129,80394
Nov 21 2022 01: +0,0.147,126967
Nov 22 2022 01: +0,0.173,171529
Nov 23 2022 01: +0,0.173,111943
Nov 24 2022 01: +0,0.146,82841
Nov 25 2022 01: +0,0.139,82872
Nov 26 2022 01: +0,0.142,92058
Nov 27 2022 01: +0,0.141,88743
Nov 28 2022 01: +0,0.139,75389
Nov 29 2022 01: +0,0.138,70287
Nov 30 2022 01: +0,0.143,68632
Dec 01 2022 01: +0,0.143,66138
Dec 02 2022 01: +0,0.149,70562
Dec 03 2022 01: +0,0.151,81605
Dec 04 2022 01: +0,0.151,81027
Dec 05 2022 01: +0,0.156,74034
Dec 06 2022 01: +0,0.158,70314
Dec 07 2022 01: +0,0.165,81738
Dec 08 2022 01: +0,0.158,68012
Dec 09 2022 01: +0,0.16,69056
Dec 10 2022 01: +0,0.161,84724
Dec 11 2022 01: +0,0.156,78477
Dec 12 2022 01: +0,0.155,65031
Dec 13 2022 01: +0,0.153,68489
Dec 14 2022 01: +0,0.153,76217
Dec 15 2022 01: +0,0.154,69335
Dec 16 2022 01: +0,0.154,77651
Dec 17 2022 01: +0,0.154,82321
Dec 18 2022 01: +0,0.151,79245
Dec 19 2022 01: +0,0.152,72075
Dec 20 2022 01: +0,0.153,71551
Dec 21 2022 01: +0,0.154,71814
Dec 22 2022 01: +0,0.153,83571
Dec 23 2022 01: +0,0.15,107017
Dec 24 2022 01: +0,0.155,104673
Dec 25 2022 01: +0,0.156,101904
Dec 26 2022 01: +0,0.158,92294
Dec 27 2022 01: +0,0.159,95234
Dec 28 2022 01: +0,0.162,89313
Dec 29 2022 01: +0,0.165,94915
Dec 30 2022 01: +0,0.164,92287
Dec 31 2022 01: +0,0.17,94989
Jan 01 2023 01: +0,0.171,85856
Jan 02 2023 01: +0,0.166,91122
Jan 03 2023 01: +0,0.164,85601
Jan 04 2023 01: +0,0.162,88145
Jan 05 2023 01: +0,0.164,85772
Jan 06 2023 01: +0,0.168,89784
Jan 07 2023 01: +0,0.174,105894
Jan 08 2023 01: +0,0.168,85125
Jan 09 2023 01: +0,0.164,74435
Jan 10 2023 01: +0,0.168,79811
Jan 11 2023 01: +0,0.175,81357
Jan 12 2023 01: +0,0.177,79045
Jan 13 2023 01: +0,0.184,95316
Jan 14 2023 01: +0,0.179,83923
Jan 15 2023 01: +0,0.18,94657
Jan 16 2023 01: +0,0.185,76451
Jan 17 2023 01: +0,0.184,74593
Jan 18 2023 01: +0,0.185,79235
Jan 19 2023 01: +0,0.182,74989
Jan 20 2023 01: +0,0.18,81692
Jan 21 2023 01: +0,0.183,99291
Jan 22 2023 01: +0,0.185,98844
Jan 23 2023 01: +0,0.182,80952
Jan 24 2023 01: +0,0.18,77080
Jan 25 2023 01: +0,0.185,84540
Jan 26 2023 01: +0,0.184,81652
Jan 27 2023 01: +0,0.185,90393
Jan 28 2023 01: +0,0.185,96209
Jan 29 2023 01: +0,0.184,96736
Jan 30 2023 01: +0,0.184,83217
Jan 31 2023 01: +0,0.188,90917
Feb 01 2023 01: +0,0.189,85122
Feb 02 2023 01: +0,0.19,88567
Feb 03 2023 01: +0,0.196,95211
Feb 04 2023 01: +0,0.199,121055
Feb 05 2023 01: +0,0.201,107245
Feb 06 2023 01: +0,0.201,85670
Feb 07 2023 01: +0,0.2,89596
Feb 08 2023 01: +0,0.201,95860
Feb 09 2023 01: +0,0.201,83231
Feb 10 2023 01: +0,0.193,170838
Feb 11 2023 01: +0,0.19,148859
Feb 12 2023 01: +0,0.19,137956
Feb 13 2023 01: +0,0.193,117769
Feb 14 2023 01: +0,0.195,123107
Feb 15 2023 01: +0,0.199,124217
Feb 16 2023 01: +0,0.209,136319
Feb 17 2023 01: +0,0.217,151745
Feb 18 2023 01: +0,0.229,167881
Feb 19 2023 01: +0,0.225,149763
Feb 20 2023 01: +0,0.228,120047
Feb 21 2023 01: +0,0.223,116241
Feb 22 2023 01: +0,0.223,116881
Feb 23 2023 01: +0,0.222,116638
Feb 24 2023 01: +0,0.224,134714
Feb 25 2023 01: +0,0.239,149645
Feb 26 2023 01: +0,0.243,133150
Feb 27 2023 01: +0,0.251,115294
Feb 28 2023 01: +0,0.254,121792
Mar 01 2023 01: +0,0.264,121749
Mar 02 2023 01: +0,0.285,188028
Mar 03 2023 01: +0,0.311,170420
Mar 04 2023 01: +0,0.299,150282
Mar 05 2023 01: +0,0.28,146357
Mar 06 2023 01: +0,0.285,123730
Mar 07 2023 01: +0,0.296,124799
Mar 08 2023 01: +0,0.3,126482
Mar 09 2023 01: +0,0.324,137978
Mar 10 2023 01: +0,0.343,138664
Mar 11 2023 01: +0,0.353,150113
Mar 12 2023 01: +0,0.351,154830
Mar 13 2023 01: +0,0.361,133078
Mar 14 2023 01: +0,0.382,141747
Mar 15 2023 01: +0,0.402,144846
Mar 16 2023 01: +0,0.437,178641
Mar 17 2023 01: +0,0.413,180679
Mar 18 2023 01: +0,0.379,160858
Mar 19 2023 01: +0,0.368,163939
Mar 20 2023 01: +0,0.36,141207
Mar 21 2023 01: +0,0.351,127629
Mar 22 2023 01: +0,0.375,215674
Mar 23 2023 01: +0,0.416,185188
Mar 24 2023 01: +0,0.425,189117
Mar 25 2023 01: +0,0.463,219502
Mar 26 2023 01: +0,0.497,235279
Mar 27 2023 01: +0,0.558,219636
Mar 28 2023 01: +0,0.584,192249
Mar 29 2023 01: +0,0.561,178401
Mar 30 2023 01: +0,0.585,151415
Mar 31 2023 01: +0,0.684,177220
Apr 01 2023 01: +0,0.725,216691
Apr 02 2023 01: +0,0.728,212105
Apr 03 2023 01: +0,0.693,192941
Apr 04 2023 01: +0,0.686,185256
Apr 05 2023 01: +0,0.699,173641
Apr 06 2023 01: +0,0.718,189437
Apr 07 2023 01: +0,0.768,181601
Apr 08 2023 01: +0,0.836,195104
Apr 09 2023 01: +0,0.866,211303
Apr 10 2023 01: +0,0.884,187669
Apr 11 2023 01: +0,0.865,170185
Apr 12 2023 01: +0,0.839,169146
Apr 13 2023 01: +0,0.842,169359
Apr 14 2023 01: +0,0.901,185571
Apr 15 2023 01: +0,1.012,180475
Apr 16 2023 01: +0,1.128,171970
Apr 17 2023 01: +0,1.134,185763
Apr 18 2023 01: +0,1.203,171679
Apr 19 2023 01: +0,1.154,147892
Apr 20 2023 01: +0,1.021,229988
Apr 21 2023 01: +0,0.986,203794
Apr 22 2023 01: +0,0.962,198316
Apr 23 2023 01: +0,0.816,233150
Apr 24 2023 01: +0,0.775,187505
Apr 25 2023 01: +0,0.688,224031
Apr 26 2023 01: +0,0.612,184238
Apr 27 2023 01: +0,0.747,169343
Apr 28 2023 01: +0,0.827,175353
Apr 29 2023 01: +0,0.823,179972
Apr 30 2023 01: +0,0.806,163922
May 01 2023 01: +0,0.74,153520
May 02 2023 01: +0,0.718,141447
May 03 2023 01: +0,0.731,151137
May 04 2023 01: +0,0.755,140120
May 05 2023 01: +0,0.67,205530
May 06 2023 01: +0,0.689,181910
May 07 2023 01: +0,0.65,168174
May 08 2023 01: +0,0.584,160660
May 09 2023 01: +0,0.59,141783
May 10 2023 01: +0,0.623,141578
May 11 2023 01: +0,0.642,135829
May 12 2023 01: +0,0.646,155016
May 13 2023 01: +0,0.664,156101
May 14 2023 01: +0,0.646,147877
May 15 2023 01: +0,0.639,126387
May 16 2023 01: +0,0.632,125381
May 17 2023 01: +0,0.629,133641
May 18 2023 01: +0,0.629,137259
May 19 2023 01: +0,0.621,138082
May 20 2023 01: +0,0.617,148954
May 21 2023 01: +0,0.613,151098
May 22 2023 01: +0,0.601,131886
May 23 2023 01: +0,0.586,131223
May 24 2023 01: +0,0.583,132935
May 25 2023 01: +0,0.613,136554
May 26 2023 01: +0,0.639,158010
May 27 2023 01: +0,0.643,151739
May 28 2023 01: +0,0.65,142238
May 29 2023 01: +0,0.651,135226
May 30 2023 01: +0,0.652,121263
May 31 2023 01: +0,0.657,133047
Jun 01 2023 01: +0,0.676,134985
Jun 02 2023 01: +0,0.688,143924
Jun 03 2023 01: +0,0.705,138655
Jun 04 2023 01: +0,0.708,131573
Jun 05 2023 01: +0,0.698,116066
Jun 06 2023 01: +0,0.689,119152
Jun 07 2023 01: +0,0.681,123860
Jun 08 2023 01: +0,0.684,124176
Jun 09 2023 01: +0,0.692,140709
Jun 10 2023 01: +0,0.789,218712
Jun 11 2023 01: +0,0.774,121578
Jun 12 2023 01: +0,0.762,104283
Jun 13 2023 01: +0,0.797,95245
Jun 14 2023 01: +0,0.761,126523
Jun 15 2023 01: +0,0.75,116002
Jun 16 2023 01: +0,0.759,104285
Jun 17 2023 01: +0,0.778,108164
Jun 18 2023 01: +0,0.772,97897
Jun 19 2023 01: +0,0.759,90228
Jun 20 2023 01: +0,0.754,82025
Jun 21 2023 01: +0,0.699,117609
Jun 22 2023 01: +0,0.675,105598
Jun 23 2023 01: +0,0.645,130330
Jun 24 2023 01: +0,0.663,108109
Jun 25 2023 01: +0,0.676,92266
Jun 26 2023 01: +0,0.675,85378
Jun 27 2023 01: +0,0.68,81852
Jun 28 2023 01: +0,0.646,127480
Jun 29 2023 01: +0,0.616,121660
Jun 30 2023 01: +0,0.588,123324
Jul 01 2023 01: +0,0.598,108986
Jul 02 2023 01: +0,0.596,103402
Jul 03 2023 01: +0,0.597,90314
Jul 04 2023 01: +0,0.629,95394
Jul 05 2023 01: +0,0.62,132005
Jul 06 2023 01: +0,0.602,108261
Jul 07 2023 01: +0,0.603,105724
Jul 08 2023 01: +0,0.614,103226
Jul 09 2023 01: +0,0.606,90457
Jul 10 2023 01: +0,0.606,80885
Jul 11 2023 01: +0,0.615,77175
Jul 12 2023 01: +0,0.589,121694
Jul 13 2023 01: +0,0.582,103579
Jul 14 2023 01: +0,0.619,94391
Jul 15 2023 01: +0,0.659,94348
Jul 16 2023 01: +0,0.664,86767
Jul 17 2023 01: +0,0.671,77000
Jul 18 2023 01: +0,0.677,75518
Jul 19 2023 01: +0,0.625,117352
Jul 20 2023 01: +0,0.606,95284
Jul 21 2023 01: +0,0.633,88931
Jul 22 2023 01: +0,0.669,97877
Jul 23 2023 01: +0,0.671,92833
Jul 24 2023 01: +0,0.675,79342
Jul 25 2023 01: +0,0.672,85070
Jul 26 2023 01: +0,0.632,119413
Jul 27 2023 01: +0,0.631,101156
Jul 28 2023 01: +0,0.645,97377
Jul 29 2023 01: +0,0.658,98296
Jul 30 2023 01: +0,0.663,92960
Jul 31 2023 01: +0,0.679,88217
Aug 01 2023 01: +0,0.686,80371
Aug 02 2023 01: +0,0.642,117142
Aug 03 2023 01: +0,0.632,99592
Aug 04 2023 01: +0,0.64,93183
Aug 05 2023 01: +0,0.649,94130
Aug 06 2023 01: +0,0.638,87822
Aug 07 2023 01: +0,0.635,81352
Aug 08 2023 01: +0,0.625,74518
Aug 09 2023 01: +0,0.591,113486
Aug 10 2023 01: +0,0.571,95085
Aug 11 2023 01: +0,0.587,91723
Aug 12 2023 01: +0,0.604,87499
Aug 13 2023 01: +0,0.609,84474
Aug 14 2023 01: +0,0.611,74404
Aug 15 2023 01: +0,0.611,71959
Aug 16 2023 01: +0,0.578,111446
Aug 17 2023 01: +0,0.582,97093
Aug 18 2023 01: +0,0.599,96309
Aug 19 2023 01: +0,0.616,95186
Aug 20 2023 01: +0,0.62,86511
Aug 21 2023 01: +0,0.619,73347
Aug 22 2023 01: +0,0.607,63973
Aug 23 2023 01: +0,0.563,109390
Aug 24 2023 01: +0,0.563,96142
Aug 25 2023 01: +0,0.589,88285
Aug 26 2023 01: +0,0.604,89584
Aug 27 2023 01: +0,0.601,81083
Aug 28 2023 01: +0,0.606,70836
Aug 29 2023 01: +0,0.606,73407
Aug 30 2023 01: +0,0.576,118160
Aug 31 2023 01: +0,0.575,103064
Sep 01 2023 01: +0,0.598,99524
Sep 02 2023 01: +0,0.607,109455
Sep 03 2023 01: +0,0.624,98553
Sep 04 2023 01: +0,0.621,89763
Sep 05 2023 01: +0,0.615,76562
Sep 06 2023 01: +0,0.578,126358
Sep 07 2023 01: +0,0.579,113705
Sep 08 2023 01: +0,0.601,106888
Sep 09 2023 01: +0,0.61,110587
Sep 10 2023 01: +0,0.61,100566
Sep 11 2023 01: +0,0.612,80913
Sep 12 2023 01: +0,0.617,75986
Sep 13 2023 01: +0,0.591,125151
Sep 14 2023 01: +0,0.592,108750
Sep 15 2023 01: +0,0.602,105179
Sep 16 2023 01: +0,0.609,109751
Sep 17 2023 01: +0,0.615,102132
Sep 18 2023 01: +0,0.616,79367
Sep 19 2023 01: +0,0.615,74339
Sep 20 2023 01: +0,0.584,112823
Sep 21 2023 01: +0,0.592,99055
Sep 22 2023 01: +0,0.607,97877
Sep 23 2023 01: +0,0.616,97867
Sep 24 2023 01: +0,0.618,89811
Sep 25 2023 01: +0,0.62,79904
Sep 26 2023 01: +0,0.636,76301
Sep 27 2023 01: +0,0.629,187709
Sep 28 2023 01: +0,0.67,251992
Sep 29 2023 01: +0,0.7,214121
Sep 30 2023 01: +0,0.708,208898
Oct 01 2023 01: +0,0.738,190360
Oct 02 2023 01: +0,0.774,161042
Oct 03 2023 01: +0,0.785,150323
Oct 04 2023 01: +0,0.721,186192
Oct 05 2023 01: +0,0.717,167084
Oct 06 2023 01: +0,0.758,177675
Oct 07 2023 01: +0,0.784,190445
Oct 08 2023 01: +0,0.793,162999
Oct 09 2023 01: +0,0.808,142887
Oct 10 2023 01: +0,0.808,136816
Oct 11 2023 01: +0,0.762,176524
Oct 12 2023 01: +0,0.775,153313
Oct 13 2023 01: +0,0.807,167864
Oct 14 2023 01: +0,0.833,168773
Oct 15 2023 01: +0,0.85,147727
Oct 16 2023 01: +0,0.86,124246
Oct 17 2023 01: +0,0.864,120621
Oct 18 2023 01: +0,0.811,166500
Oct 19 2023 01: +0,0.804,138785
Oct 20 2023 01: +0,0.827,141128
Oct 21 2023 01: +0,0.834,147746
Oct 22 2023 01: +0,0.835,130250
Oct 23 2023 01: +0,0.831,104664
Oct 24 2023 01: +0,0.821,100406
Oct 25 2023 01: +0,0.768,151495
Oct 26 2023 01: +0,0.751,131127
Oct 27 2023 01: +0,0.756,133737
Oct 28 2023 01: +0,0.766,127386
Oct 29 2023 01: +0,0.75,113109
Oct 30 2023 01: +0,0.751,95932
Oct 31 2023 01: +0,0.761,99510
Nov 01 2023 01: +0,0.722,144000
Nov 02 2023 01: +0,0.705,119658
Nov 03 2023 01: +0,0.72,111486
Nov 04 2023 01: +0,0.736,108381
Nov 05 2023 01: +0,0.739,96228
Nov 06 2023 01: +0,0.738,74594
Nov 07 2023 01: +0,0.747,73836
Nov 08 2023 01: +0,0.702,118380
Nov 09 2023 01: +0,0.701,101331
Nov 10 2023 01: +0,0.703,100519
Nov 11 2023 01: +0,0.685,102802
Nov 12 2023 01: +0,0.668,88036
Nov 13 2023 01: +0,0.657,72038
Nov 14 2023 01: +0,0.621,80203
Nov 15 2023 01: +0,0.556,144604
Nov 16 2023 01: +0,0.541,101407
Nov 17 2023 01: +0,0.564,91762
Nov 18 2023 01: +0,0.566,96331
Nov 19 2023 01: +0,0.558,84467
Nov 20 2023 01: +0,0.558,66007
Nov 21 2023 01: +0,0.556,69887
Nov 22 2023 01: +0,0.526,138652
Nov 23 2023 01: +0,0.515,111720
Nov 24 2023 01: +0,0.521,108708
Nov 25 2023 01: +0,0.529,101870
Nov 26 2023 01: +0,0.545,99798
Nov 27 2023 01: +0,0.537,72229
Nov 28 2023 01: +0,0.55,71358
Nov 29 2023 01: +0,0.569,102909
Nov 30 2023 01: +0,0.584,87627
Dec 01 2023 01: +0,0.608,89769
Dec 02 2023 01: +0,0.629,93981
Dec 03 2023 01: +0,0.669,84161
Dec 04 2023 01: +0,0.671,64641
Dec 05 2023 01: +0,0.667,64528
Dec 06 2023 01: +0,0.63,108090
Dec 07 2023 01: +0,0.611,85742
Dec 08 2023 01: +0,0.619,86119
Dec 09 2023 01: +0,0.624,84424
Dec 10 2023 01: +0,0.624,72538
Dec 11 2023 01: +0,0.634,62014
Dec 12 2023 01: +0,0.649,63255
Dec 13 2023 01: +0,0.632,95504
Dec 14 2023 01: +0,0.597,84796
Dec 15 2023 01: +0,0.6,83720
Dec 16 2023 01: +0,0.599,84503
Dec 17 2023 01: +0,0.607,90355
Dec 18 2023 01: +0,0.597,60471
Dec 19 2023 01: +0,0.592,57599
Dec 20 2023 01: +0,0.558,102859
Dec 21 2023 01: +0,0.539,83569
Dec 22 2023 01: +0,0.537,93612
Dec 23 2023 01: +0,0.543,90193
Dec 24 2023 01: +0,0.538,81060
Dec 25 2023 01: +0,0.544,74721
Dec 26 2023 01: +0,0.555,76518
Dec 27 2023 01: +0,0.53,112390
Dec 28 2023 01: +0,0.523,97204
Dec 29 2023 01: +0,0.525,83983
Dec 30 2023 01: +0,0.538,84435
Dec 31 2023 01: +0,0.555,71209
Jan 01 2024 01: +0,0.556,75650
Jan 02 2024 01: +0,0.544,76183
Jan 03 2024 01: +0,0.52,111503
Jan 04 2024 01: +0,0.504,94774
Jan 05 2024 01: +0,0.511,68930
Jan 06 2024 01: +0,0.522,78765
Jan 07 2024 01: +0,0.531,77377
Jan 08 2024 01: +0,0.534,59125
Jan 09 2024 01: +0,0.533,60525
Jan 10 2024 01: +0,0.513,101351
Jan 11 2024 01: +0,0.506,76484
Jan 12 2024 01: +0,0.507,73110
Jan 13 2024 01: +0,0.503,77899
Jan 14 2024 01: +0,0.486,67373
Jan 15 2024 01: +0,0.483,63548
Jan 16 2024 01: +0,0.478,56843
Jan 17 2024 01: +0,0.45,96373
Jan 18 2024 01: +0,0.416,94726
Jan 19 2024 01: +0,0.408,98354
Jan 20 2024 01: +0,0.399,83446
Jan 21 2024 01: +0,0.399,50146
Jan 21 2024 17: +0,0.39,3871
Jan 21 2024 18: +0,0.386,4058
Jan 21 2024 19: +0,0.388,3490
Jan 21 2024 20: +0,0.386,3791
Jan 21 2024 21: +0,0.386,3374
Jan 21 2024 22: +0,0.39,3460
Jan 21 2024 23: +0,0.39,2755
Jan 22 2024 00: +0,0.392,2552
Jan 22 2024 01: +0,0.392,2088
Jan 22 2024 02: +0,0.391,1952
Jan 22 2024 03: +0,0.386,1789
Jan 22 2024 04: +0,0.39,1870
Jan 22 2024 05: +0,0.39,2266
Jan 22 2024 06: +0,0.383,2281
Jan 22 2024 07: +0,0.38,2061
Jan 22 2024 08: +0,0.38,2529
Jan 22 2024 09: +0,0.381,2934
Jan 22 2024 10: +0,0.38,2959
Jan 22 2024 11: +0,0.379,2382
Jan 22 2024 12: +0,0.378,3043
Jan 22 2024 13: +0,0.38,3638
Jan 22 2024 14: +0,0.38,3584
Jan 22 2024 15: +0,0.376,4031
Jan 22 2024 16: +0,0.375,4230
Jan 22 2024 17: +0,0.377,4563
Jan 22 2024 18: +0,0.38,4383
Jan 22 2024 19: +0,0.38,3656
Jan 22 2024 20: +0,0.38,3924
Jan 22 2024 21: +0,0.38,3112
Jan 22 2024 22: +0,0.381,2939
Jan 22 2024 23: +0,0.381,2079
Jan 23 2024 00: +0,0.388,2192
Jan 23 2024 01: +0,0.382,2273
Jan 23 2024 02: +0,0.39,2554
Jan 23 2024 03: +0,0.38,1961
Jan 23 2024 04: +0,0.38,1748
Jan 23 2024 05: +0,0.38,1691
Jan 23 2024 06: +0,0.38,1687
Jan 23 2024 07: +0,0.375,2009
Jan 23 2024 08: +0,0.374,2018
Jan 23 2024 09: +0,0.375,2954
Jan 23 2024 10: +0,0.37,2963
Jan 23 2024 11: +0,0.376,3221
Jan 23 2024 12: +0,0.375,3611
Jan 23 2024 13: +0,0.374,3655
Jan 23 2024 14: +0,0.373,5248
Jan 23 2024 15: +0,0.37,5017
Jan 23 2024 16: +0,0.37,4672
Jan 23 2024 17: +0,0.37,4998
Jan 23 2024 18: +0,0.373,4164
Jan 23 2024 19: +0,0.376,6786
Jan 23 2024 20: +0,0.381,5053
Jan 23 2024 21: +0,0.38,3640
Jan 23 2024 22: +0,0.38,4036
Jan 23 2024 23: +0,0.38,3212
Jan 24 2024 00: +0,0.388,2423
Jan 24 2024 01: +0,0.383,2191
Jan 24 2024 02: +0,0.38,3369
Jan 24 2024 03: +0,0.378,3571
Jan 24 2024 04: +0,0.37,3059
Jan 24 2024 05: +0,0.37,2547
Jan 24 2024 06: +0,0.37,2849
Jan 24 2024 07: +0,0.371,2610
Jan 24 2024 08: +0,0.37,2597
Jan 24 2024 09: +0,0.369,3280
Jan 24 2024 10: +0,0.369,3584
Jan 24 2024 11: +0,0.365,4448
Jan 24 2024 12: +0,0.364,4249
Jan 24 2024 13: +0,0.362,5833
Jan 24 2024 14: +0,0.362,6478
Jan 24 2024 15: +0,0.361,6537
Jan 24 2024 16: +0,0.361,5792
Jan 24 2024 17: +0,0.35,6079
Jan 24 2024 18: +0,0.348,5937
Jan 24 2024 19: +0,0.348,6376
Jan 24 2024 20: +0,0.347,5727
Jan 24 2024 21: +0,0.347,5451
